Date/heure;Temperature moy;Temperature max;Temperature min;rosee moy;rosee min;RS moy;Deficit de Pression de vapeur moy;Deficit de Pression de vapeur min;Humidite Relative moy;Humidite Relative max;Humidite Relative min;Precipitations Somme;Humectation foliaire time;Vitesse du vent moy;Vitesse du vent max;max;ETP quotidien [mm]
22/06/2021 00:00;15.92;22.54;14.12;11.6;10.4;108;0.43;0.09;76.47;94.28;48.79;4.8;190;0.2;0.8;2.4;
21/06/2021 00:00;18.9;27.75;12.96;12.7;10.4;310;0.79;0.02;71.2;98.47;34.82;3.4;160;0.6;1.7;4.3;4.8
20/06/2021 00:00;18.69;27.47;10.13;10.6;8.2;324;0.98;0.06;64.03;94.97;30.51;0;35;0.4;1.3;3.4;4.7
19/06/2021 00:00;16.95;21.41;13.49;11.6;9.9;109;0.56;0.04;72.56;97.35;51.54;6.8;165;0.3;1;2.5;2
18/06/2021 00:00;18.72;22.25;16.43;13.4;10.6;86;0.61;0.14;72.36;92.51;52.73;0.4;75;0.5;1.4;3.3;1.9
17/06/2021 00:00;20.57;27.65;16.07;13.1;10.3;252;0.94;0.31;65.11;83.28;35.51;0;0;0.6;1.4;5.4;4.2
16/06/2021 00:00;19.63;26.69;15.34;14;12.1;244;0.71;0.03;72.62;98.06;45.26;2.2;145;0.5;1.7;3.5;3.9
15/06/2021 00:00;21.12;29.08;15.46;15.5;14.1;269;0.8;0.08;73.32;95.29;44.96;2;160;0.5;1.7;4;4.4
14/06/2021 00:00;20.45;27.67;14.67;15;13.2;285;0.76;0.04;73.44;97.54;46.53;10.8;135;0.5;1.4;3.2;4.5
13/06/2021 00:00;21.23;29.06;14.03;14.1;12.8;319;1;0.07;66.89;95.55;39.39;0;0;0.5;1.1;3;5
12/06/2021 00:00;21.07;29.46;16.56;14.2;8.6;261;0.93;0.08;69.6;95.68;28.6;0;0;0.4;1.5;3.6;4.3
11/06/2021 00:00;24.26;32.5;17.77;11.9;6.3;287;1.73;0.24;50.05;88.29;22.85;19.8;235;0.5;1.5;4.1;4.9
10/06/2021 00:00;27.96;37.41;19.02;10.3;-2.9;298;2.68;0.57;40.5;78.28;8;0.6;45;0.3;1.2;3.1;5
09/06/2021 00:00;26.71;36.45;17.73;12;1.6;290;2.22;0.52;45.99;75.44;13.06;2.4;90;0.3;1.5;3.1;4.9
08/06/2021 00:00;26.07;32.61;21.31;12.6;10.5;140;1.96;0.82;44.66;69;27.53;0;0;0.2;1.5;3.4;2.8
07/06/2021 00:00;27.32;36.44;20.1;9.7;7.3;262;2.57;0.98;35.31;58.19;18.22;0;0;0.5;1.3;3.5;4.8
06/06/2021 00:00;24.56;34.52;15.53;11.6;3.6;312;1.87;0.15;52.65;91.4;16.4;0;0;0.5;1.9;4.9;5.2
05/06/2021 00:00;20.3;28.13;14.94;14.2;12.2;286;0.83;0;72.02;99.79;38.18;0;145;0.4;1.2;2.7;4.5
04/06/2021 00:00;18.09;22.94;14.95;14.9;13.8;146;0.38;0;83.04;100;62.46;13.2;565;0.5;1.5;4.3;2.5
03/06/2021 00:00;18.82;28.94;13.02;13.2;11.7;274;0.73;0.03;73.55;97.44;36.39;3.2;370;0.6;1.4;3.7;4.4
02/06/2021 00:00;19.09;27.43;12.36;11.4;9.8;322;0.93;0.15;64.45;89.55;33.72;0;0;0.6;1.5;4;4.8
01/06/2021 00:00;19.83;27.51;15.37;13.3;10.2;287;0.83;0.03;70.4;97.91;35.26;0;240;0.4;1.1;3.6;4.5
31/05/2021 00:00;21.14;26.3;16.97;15.5;11.5;194;0.75;0.09;72.64;95.09;44.14;0;0;0.5;1.3;4;3.4
30/05/2021 00:00;26.85;34.72;21.21;13.1;6.7;137;2.08;0.59;46.74;76.48;18.56;0;0;0.4;2.8;7.5;3.1
29/05/2021 00:00;24.36;31.89;16.66;14.4;11.8;226;1.5;0.39;56.46;79.9;30.81;0;0;0.3;1.1;2.1;3.9
28/05/2021 00:00;22.89;32.4;15.16;13.4;9.6;267;1.36;0.15;60.1;90.99;25.56;0;0;0.3;1.3;2.9;4.4
27/05/2021 00:00;21.31;27.55;16.78;15.2;12.5;256;0.84;0.07;71.18;96.22;42.18;2.2;330;0.5;1.4;3.2;4.2
26/05/2021 00:00;21.53;28.91;15.1;9.6;6.8;170;1.41;0.61;47.83;65.43;30.6;0;0;0.2;1;2.8;3
25/05/2021 00:00;19.56;28.59;11.57;6.9;3.8;233;1.4;0.31;47.63;77.08;23.36;5;170;0.3;1.2;2.6;3.6
24/05/2021 00:00;16.74;26.97;8.2;4.9;-3.2;297;1.14;0.1;53.47;90.76;15.44;0;0;0.5;1.5;3.1;4.3
23/05/2021 00:00;16.09;22.65;11.14;9;4.7;185;0.68;0.04;66.2;97.07;33.04;1.6;270;0.8;1.8;4.3;3.1
22/05/2021 00:00;21.66;28.94;15.79;12.8;7;245;1.16;0.03;60.86;98.23;26.56;28.4;75;0.5;1.3;3.2;4.1
21/05/2021 00:00;25.19;34.79;17.34;12.8;6.5;315;1.89;0.54;50.41;77.25;18.01;0.4;10;0.4;1.3;3.7;5.1
20/05/2021 00:00;25.73;36.82;17.6;11;1.4;323;2.17;0.48;45.86;75.9;11.41;9.4;155;0.2;0.9;3;5
19/05/2021 00:00;24.28;33.66;14.96;13;8.6;322;1.72;0.19;54.87;88.67;24.21;0;0;0.3;1;3.1;5
18/05/2021 00:00;22.96;32.86;14.14;13.3;10.1;326;1.44;0.15;59.69;90.85;26.79;0;0;0.4;1.2;5.1;5.1
17/05/2021 00:00;21.39;29.56;14.58;12.5;7.4;307;1.17;0.24;60.34;85.42;25.88;0.4;0;0.4;1.1;2.6;4.7
16/05/2021 00:00;24.24;32.16;16.93;11.7;8.3;293;1.76;0.46;48.29;75.81;25.17;0;0;0.5;1.6;3.9;4.9
15/05/2021 00:00;22.93;32.29;13.01;10.8;7.4;296;1.67;0.15;51.48;89.81;21.76;0;0;0.3;1.4;3;4.6
14/05/2021 00:00;18.34;27.21;9.68;10.1;7.1;309;0.98;0.11;62.33;90.9;36.17;0;0;0.4;1.3;3;4.4
13/05/2021 00:00;17.2;25.97;11.13;9.4;4.4;301;0.85;0;65.74;99.6;26.95;0;0;0.5;1.2;2.6;4.3
12/05/2021 00:00;16.26;24.85;8.21;7.2;3.3;327;0.93;0.11;59.69;89.6;25.29;0;0;0.4;1;3.1;4.3
11/05/2021 00:00;16.39;23.32;10.68;8.3;5.7;318;0.81;0.04;62.87;96.72;35.79;0;0;0.4;1.1;2.7;4.3
10/05/2021 00:00;15.79;22.23;12.48;11.4;8.8;163;0.45;0;78.13;100;46.89;0.6;365;0.8;2;4.8;2.7
09/05/2021 00:00;17.53;24.17;14.15;14.1;7.7;180;0.4;0;83.75;100;36.36;4.4;590;0.8;2.1;4.1;3.1
08/05/2021 00:00;23.66;36.54;16.48;12.7;4.5;241;1.63;0;58.82;99.7;15.04;12.8;260;0.4;3.2;6.1;4.2
07/05/2021 00:00;22.28;31.4;13.82;13.3;6.2;303;1.29;0.02;63.04;98.29;22.77;0.2;0;0.3;1.2;3.3;4.5
06/05/2021 00:00;20.85;29.43;13.63;13.6;9.9;284;1;0;68.58;99.88;30.97;0.2;0;0.3;1.1;3.1;4.3
05/05/2021 00:00;19.61;27.81;11.69;13;10.6;300;0.86;0;69.41;100;35.76;0;0;0.4;1.4;4.7;4.4
04/05/2021 00:00;19.13;28.22;10.92;12.3;10.4;299;0.87;0.02;68.22;98.31;37.27;0;0;0.4;1.3;3.6;4.3
03/05/2021 00:00;15.1;22.06;8.6;9.1;7.3;189;0.59;0.07;69.78;93.04;44.35;0;0;0.2;0.8;2.1;2.7
02/05/2021 00:00;14.35;22.41;6.39;6.6;4;309;0.72;0.05;63.45;93.83;36.89;0;0;0.3;1.1;2.5;3.9
01/05/2021 00:00;13.66;20.53;7.07;7.6;4.7;239;0.54;0;69.88;99.51;41.65;0;0;0.3;1.3;2.6;3.1
30/04/2021 00:00;12.42;15.34;10.35;11;9.7;70;0.12;0;91.9;100;72.86;5.4;195;0.4;1.6;2.8;1.3
29/04/2021 00:00;15.76;22.65;11.16;10.7;8.1;181;0.52;0.01;74.53;99.01;40.63;0;0;0.3;1.1;3.1;2.7
28/04/2021 00:00;16.27;22.97;11.45;12;8.5;192;0.46;0.01;78.42;98.69;42.03;0.4;15;0.4;1.6;3.9;2.9
27/04/2021 00:00;17.44;23.68;12.91;10.6;7.4;262;0.72;0.1;67.31;93.55;35.48;0;0;0.8;2.2;5.2;3.9
26/04/2021 00:00;16.94;24.99;11.44;11.5;6.8;264;0.61;0;75.15;100;31.92;0.2;250;0.5;1.9;5.1;3.8
25/04/2021 00:00;15.5;21;12.48;13.5;11.7;95;0.21;0;89.39;100;60.1;10;470;0.2;1;3.1;1.7
24/04/2021 00:00;16.52;21.15;13.69;14.4;13.3;97;0.23;0;88.55;99.97;65.63;1.4;490;0.3;1.3;2.7;1.7
23/04/2021 00:00;19.28;27.1;12.68;12.6;10.3;286;0.85;0.06;69.04;95.68;36.33;0.4;15;0.4;1.3;3.1;4.1
22/04/2021 00:00;16.42;23.78;10.38;10.6;7.8;286;0.63;0.02;72.52;98.41;36.77;0;0;0.3;1.2;2.9;3.8
21/04/2021 00:00;15.81;22.11;12.28;10.2;6.5;223;0.56;0.09;72.42;93.77;39.16;0;0;0.4;1.2;3.6;3.2
20/04/2021 00:00;15.92;23.33;8.21;9.3;4.2;296;0.69;0.05;69.01;95.06;34.98;0;0;0.3;1.1;2.9;3.8
19/04/2021 00:00;17.03;24.59;10.39;8.9;3.7;290;0.86;0.09;63.49;92.83;27.47;0;0;0.3;1.4;3.4;3.8
18/04/2021 00:00;17.02;24.02;9.42;9.1;2.4;293;0.85;0;66.27;100;24.94;0;0;0.2;0.8;2.5;3.7
17/04/2021 00:00;16.46;23.33;10.37;11.6;7.5;266;0.55;0;77.12;100;39.04;0;265;0.2;0.9;2.4;3.5
16/04/2021 00:00;14.47;22.7;10.86;12.3;10.8;163;0.24;0;88.93;100;48.63;2.4;195;0.1;1.1;3.4;2.4
15/04/2021 00:00;14.14;18.36;12.24;13.4;12;91;0.07;0;95.98;100;71.33;6.6;535;0.1;0.9;4.1;1.5
14/04/2021 00:00;17.34;21.43;13.98;14.1;12;108;0.36;0;82.35;100;64.21;15;265;0.3;1.1;3.7;1.8
13/04/2021 00:00;19.69;28.29;13.42;12.7;10.4;238;0.89;0.15;66.65;90.07;40.05;0.2;0;0.1;0.6;2.2;3.4
12/04/2021 00:00;17.34;25.62;9.44;10.4;7;261;0.81;0.02;68.5;97.76;33.01;0;0;0.2;0.8;2.3;3.4
11/04/2021 00:00;16.64;24.06;12.06;9.9;4.5;257;0.7;0.1;68.81;92.91;29.13;0;0;0.2;1.2;3.7;3.4
10/04/2021 00:00;16.56;24.29;12.56;11.4;3.1;229;0.56;0;77.13;100;26.47;0.2;390;0.1;0.9;2.3;3.1
09/04/2021 00:00;17.37;24.53;14.11;13.5;12.2;170;0.44;0.06;79.75;95.8;50.69;0.2;55;0.2;1;2.4;2.5
08/04/2021 00:00;17.31;23.43;14.15;13.4;11.8;180;0.45;0.04;80.02;97.47;49.96;0;0;0.2;0.7;2.4;2.7
07/04/2021 00:00;15.54;19.96;12.1;13.2;11.8;87;0.25;0;86.95;99.81;65.71;0;0;0.1;0.4;1.8;1.5
06/04/2021 00:00;17.55;26.97;9.38;10.7;7.1;235;0.8;0.09;68.14;94.49;33.6;0;0;0.1;0.8;2.6;3.1
05/04/2021 00:00;16.58;25.88;8.32;8;2.9;274;0.9;0.05;63.3;95.32;23.06;0;0;0.1;0.7;2.1;3.4
04/04/2021 00:00;15;22.03;10.5;8.8;4.9;243;0.58;0.04;70.48;96.3;33.97;0;0;0.2;0.7;1.9;3
03/04/2021 00:00;14.81;21.3;9.65;9.1;6.3;252;0.54;0.05;72.07;95.91;40.12;0;0;0.2;0.8;3.6;3.1
02/04/2021 00:00;16;23.93;12.41;11.3;9.6;169;0.49;0.02;75.75;98.32;42.99;0;0;0.2;0.7;2.3;2.4
01/04/2021 00:00;17.51;23.78;13.31;8.9;3.2;258;0.87;0.18;58.72;88.1;38.44;0;0;0.3;0.8;3;3.4
31/03/2021 00:00;24.47;34.24;16.87;2.4;-5.1;231;2.4;0.58;27.13;70.27;8.26;0;0;0.8;1.8;5.8;4.3
30/03/2021 00:00;21.35;28.41;15.86;4.4;-0.1;196;1.75;0.86;33.9;54.34;20.4;0;0;0.4;1.4;4.1;3.1
29/03/2021 00:00;19.44;26.3;12.91;9.2;5.9;164;1.16;0.34;53.74;77.23;34.6;0.4;10;0.4;1.3;3.4;2.6
28/03/2021 00:00;17.81;25.75;13.31;7.2;2.8;146;1.04;0.47;51.18;74.47;32.08;0.2;5;0.4;2.3;6.8;2.4
27/03/2021 00:00;18.63;28.4;11.31;6.2;2.4;202;1.28;0.21;48.09;84.57;20.16;0.2;0;0;0.6;1.8;2.6
26/03/2021 00:00;15.98;25.12;8.41;7.7;4.8;228;0.85;0.05;62.67;94.9;27.86;0;0;0;0.5;1.7;2.7
25/03/2021 00:00;15.34;25.19;7.39;6.4;-5.8;279;0.87;0.04;63.34;95.48;13.84;0;0;0.1;0.6;1.7;3.1
24/03/2021 00:00;15.05;23.97;7.79;7.4;4.9;274;0.76;0.06;64.11;93.77;32.7;0;0;0.1;0.8;3.1;3.1
23/03/2021 00:00;13.61;22.32;5.5;5.3;3.3;276;0.75;0.04;62.64;95.13;29.44;0;0;0.1;1.2;3.3;3
22/03/2021 00:00;11.23;19.59;3.08;3;-2.5;273;0.63;0.06;62.31;92.84;23.79;0;0;0.1;0.6;2;2.7
21/03/2021 00:00;9.15;15.44;4.44;3.8;0.3;252;0.37;0;72.97;100;39.13;0.2;0;0.3;1.4;3.5;2.5
20/03/2021 00:00;7.35;11.59;4.76;6.7;4.7;37;0.03;0;96.4;100;77.35;34;270;0.4;2.3;4.6;0.8
19/03/2021 00:00;13.32;19.53;8.19;9.3;6.1;201;0.37;0.01;78.77;98.97;46.33;0;15;0.5;2.5;5.6;2.5
18/03/2021 00:00;15.07;21.71;11.54;9.9;4.3;202;0.49;0.06;72.82;95.41;49.48;0;0;0.1;0.8;3.5;2.5
17/03/2021 00:00;15.98;22.05;11.22;7.4;5.2;168;0.81;0.34;58.14;74.83;41.94;0;0;0.3;1.2;2.7;2.3
16/03/2021 00:00;16.68;23.53;11.34;8;4.9;229;0.87;0.11;59.66;92.15;33.82;0;0;0.4;1.1;2.5;2.9
15/03/2021 00:00;16.17;23.63;9.54;9.5;7.4;211;0.71;0.06;68.31;95.03;38.4;0;0;0.1;0.8;2.2;2.5
14/03/2021 00:00;13.56;21.95;5.69;9.1;5.6;241;0.46;0;77.87;100;38.53;0;0;0.1;0.6;2.1;2.6
13/03/2021 00:00;13.68;20.65;9.32;9.8;8;242;0.37;0;79.75;99.36;52.81;0;0;0.1;0.7;2.6;2.7
12/03/2021 00:00;12.27;19.76;4.73;7.7;3.7;238;0.42;0.03;76.8;96.74;41.36;0;0;0.1;1;2.3;2.5
11/03/2021 00:00;12.15;20.45;3.49;3.9;-2;245;0.66;0.06;61.89;93.57;23.39;0;0;0.1;0.7;3.1;2.4
10/03/2021 00:00;10.7;17.76;3.66;5.3;2.1;230;0.43;0;73.58;100;39.33;0;0;0.2;0.8;2.6;2.3
09/03/2021 00:00;10.12;16.89;6.94;6.9;3.6;160;0.25;0;83.28;100;42.84;1;345;0.1;1;2.7;1.8
08/03/2021 00:00;10.21;13.2;8.76;9.9;8.7;62;0.01;0;98.85;100;84.06;13.8;455;0.1;0.9;2.8;1
07/03/2021 00:00;11.54;18.19;7.95;9.6;7.5;106;0.16;0;89.6;100;53.86;4;215;0.3;1.8;5;1.5
06/03/2021 00:00;12.21;17.46;9.13;9.9;8;135;0.2;0;87.09;100;59.35;8;200;0.2;1.1;3.3;1.7
05/03/2021 00:00;13.11;18.68;9.71;10.2;6.4;121;0.26;0;84.92;100;47.57;5;280;0.2;1.4;3.6;1.6
04/03/2021 00:00;14.22;21.68;8.99;8.5;5.3;140;0.53;0.02;71.17;98.09;39.58;0;0;0.2;1.3;3.6;1.8
03/03/2021 00:00;13.52;19.05;9.26;8.2;6.6;188;0.48;0.1;72.06;91.1;49.28;0;0;0.5;1.5;5;2.2
02/03/2021 00:00;11.96;19.25;5.54;8;5.1;191;0.36;0;80.36;100;42.53;0.2;0;0.1;0.6;2.4;2
01/03/2021 00:00;11.94;19.02;8.48;8.7;7.2;165;0.28;0;82.96;100;49.53;2.4;85;0.2;1.1;3.4;1.9
28/02/2021 00:00;10.85;19.03;6.15;7.6;4.7;122;0.27;0;82.74;100;47.85;5.2;100;0.1;1.9;3.8;1.5
27/02/2021 00:00;12.15;18.09;8.64;8.6;6.6;145;0.3;0.05;80.22;95.73;56.89;0;0;0.1;1.1;2.2;1.7
26/02/2021 00:00;11.87;17.32;9.2;9.8;6.9;108;0.17;0;88.81;100;50.95;3.2;550;0.1;0.8;2.2;1.4
25/02/2021 00:00;12.83;20.3;6.08;7.1;3.8;168;0.5;0;71.36;100;37.07;3.2;70;0.1;0.7;2.3;1.7
24/02/2021 00:00;12.89;20.78;6.93;5.2;2.1;184;0.64;0.2;61.33;83.97;38.88;0;0;0.6;1.4;3.3;2.2
23/02/2021 00:00;10.87;18;4.59;2.6;-2.4;192;0.6;0.03;61.74;96.3;28.15;0;0;0.5;1.6;4.6;2
22/02/2021 00:00;10.01;16.38;5.97;4.9;3;166;0.37;0.1;72.86;90.4;41.8;0;0;0.5;1.3;3.6;1.7
21/02/2021 00:00;9.99;13.09;6.33;6.2;2.5;71;0.27;0.01;79.1;98.99;49;8.8;50;0.8;3;6.6;1.2
20/02/2021 00:00;16.29;26.8;8.93;4.1;-2.9;174;1.11;0.07;51.37;94.4;16.02;0;0;0.1;1.1;2.3;1.8
19/02/2021 00:00;14.09;22.81;7.41;8.2;2.6;173;0.57;0.04;71.06;96.24;36.51;0;0;0.1;0.7;2;1.8
18/02/2021 00:00;13.48;22.54;7.47;9.4;3;175;0.4;0;80.91;100;29.35;0;0;0.1;0.9;2.2;1.8
17/02/2021 00:00;13.75;23.73;6.17;7.4;3.8;172;0.62;0.03;70.05;96.92;32.08;0;0;0.1;1.2;3.2;1.8
16/02/2021 00:00;14.27;24.5;5.93;5.1;0.5;169;0.83;0.12;58.19;89.57;23.39;0;0;0;0.5;1.2;1.6
15/02/2021 00:00;14.74;22.24;8.25;2.7;-1.9;171;0.98;0.41;45.47;65.64;30.14;0;0;0.4;1.2;2.6;1.9
14/02/2021 00:00;14.68;22.58;6.84;1.1;-4.9;173;1.05;0.28;42.4;78.79;23.85;0;0;0.3;1;3.1;1.8
13/02/2021 00:00;12.6;20.75;6.75;8.7;5.3;165;0.36;0;79.94;100;39.69;0;0;0.1;0.8;2.8;1.6
12/02/2021 00:00;13.12;19.77;9.59;10.1;8.4;145;0.28;0;84.25;100;48.27;0;0;0.1;0.6;1.8;1.5
11/02/2021 00:00;13.82;23.44;6.53;9.8;5.7;153;0.43;0;81.82;100;32.6;0.2;0;0.1;0.6;1.4;1.5
10/02/2021 00:00;12.88;19.94;7.11;10;7.1;148;0.28;0;85.04;100;54.39;0;0;0.1;0.9;3.5;1.5
09/02/2021 00:00;12.49;16.92;8.06;10.4;8;79;0.19;0;88.99;100;65.58;4.6;355;0.4;2;5;1.1
08/02/2021 00:00;11.06;16.94;4.9;7.4;4.1;125;0.29;0;80.35;100;56.41;1.2;90;0.7;2.1;7.8;1.4
07/02/2021 00:00;8.57;13.6;5.43;6.6;4.6;85;0.13;0.01;88.68;98.91;58.97;3.8;275;0.6;2;5;1.1
06/02/2021 00:00;9.01;14.15;6.18;6.8;5.2;93;0.15;0;87.13;100;58.08;6.2;120;0.5;1.7;4;1.1
05/02/2021 00:00;11.09;14.93;8.81;7.7;4.1;47;0.25;0;82.16;100;50.29;0.2;30;0.3;1.7;3.8;0.9
04/02/2021 00:00;14.14;21.67;8.01;8.6;3;96;0.52;0;72.46;100;36.45;0;0;0.1;0.6;3.1;1.1
03/02/2021 00:00;12.36;19.67;7.33;9.9;6.3;120;0.22;0;86.52;100;59.19;0.2;0;0;0.7;1.8;1.2
02/02/2021 00:00;13.5;24.52;5.89;8.1;-0.2;133;0.56;0;75.7;100;22.88;0;0;0;0.5;1.5;1.2
01/02/2021 00:00;12.69;20.66;7.04;9.3;7;128;0.33;0;83.31;100;43.51;0.2;0;0;0.5;1.3;1.2
31/01/2021 00:00;12.45;18.01;9.19;9.8;6.8;120;0.23;0;86.24;100;52.37;0.6;455;0.1;0.8;2;1.2
30/01/2021 00:00;12.5;16.78;9.87;11;9.3;80;0.13;0;91.36;100;71.18;0.4;300;0.2;1.1;3;1
29/01/2021 00:00;16.11;26.41;10.03;11.1;4.9;126;0.56;0.02;75.62;98.5;27.07;0;0;0.1;0.8;2.5;1.3
28/01/2021 00:00;15.47;26.85;8.62;11.5;8.5;121;0.49;0;81.77;100;36.55;0.2;0;0;0.3;0.8;1.2
27/01/2021 00:00;13.57;22.6;8.35;11.3;8.2;115;0.25;0;88.4;100;55.92;0;0;0;0.4;1.3;1.2
26/01/2021 00:00;13.25;20.7;8;10.2;7.8;116;0.3;0;83.79;99.51;53.31;0;0;0;0.5;1.6;1.1
25/01/2021 00:00;12.72;19.25;7.93;9.4;7.6;113;0.3;0;82.43;99.43;49.46;0;0;0.1;0.7;1.8;1.1
24/01/2021 00:00;10.94;17.47;5.46;8.4;5.3;107;0.22;0;86.85;100;56.25;0.2;0;0.1;0.9;2.8;1
23/01/2021 00:00;11.6;17.52;7.34;9.9;7.3;115;0.15;0;90.78;100;64.6;0.4;600;0.1;0.6;2.3;1.1
22/01/2021 00:00;12.57;17.28;8.83;11.1;8.7;45;0.13;0;92.13;100;67.72;6;190;0.4;1.6;4.4;0.9
21/01/2021 00:00;12.32;18.04;9.52;10.3;8.4;91;0.18;0;89.35;100;64.19;2.4;450;0.3;1.4;3.4;1.1
20/01/2021 00:00;9.96;16.88;3.46;3.6;-0.2;110;0.45;0.01;68.54;98.87;32.82;6;140;0.4;2.1;5.5;1.1
19/01/2021 00:00;9.54;19.09;3.14;2.5;-0.5;112;0.5;0.08;65.33;90.97;29.08;0;0;0;0.5;2.1;0.9
18/01/2021 00:00;9.02;20.21;2.43;1;-2.2;112;0.56;0.04;61.83;95.16;22.63;0;0;0;0.3;1.5;0.8
17/01/2021 00:00;7.81;16.59;2.49;2.9;-0.6;104;0.33;0;75.29;99.67;34.39;0;0;0.1;1.3;2.2;0.8
16/01/2021 00:00;6.75;15.72;0.56;3.8;0.5;105;0.21;0;84.6;100;42.56;0.2;0;0;0.5;1.4;0.8
15/01/2021 00:00;6.18;14.3;0.95;3.4;0.9;103;0.19;0;85.52;100;44.36;0;0;0;0.5;1.5;0.8
14/01/2021 00:00;5.42;13.01;0.24;2.9;-0.4;103;0.16;0;86.35;100;50.84;0.2;0;0.1;1;2.2;0.8
13/01/2021 00:00;5.87;13.62;1.07;1.9;-2;105;0.24;0;78.33;100;46.25;0.2;0;0.1;0.9;2.1;0.8
12/01/2021 00:00;5.77;12.19;0.1;1.7;-1.3;104;0.24;0;78.39;99.67;40.13;0;0;0.1;0.9;3;0.8
11/01/2021 00:00;4.61;9.26;1.81;3.1;1.6;73;0.08;0;91.42;100;68.21;5.6;20;0.4;1.4;3.4;0.7
10/01/2021 00:00;5.5;10.5;3.25;3.8;1.3;74;0.09;0;90.22;100;57.46;22.6;65;0.9;2.4;5.9;0.9
09/01/2021 00:00;7.92;11.31;4.8;5.9;3;63;0.12;0;88.38;99.23;59.44;13;225;1.2;2.7;7.6;0.9
08/01/2021 00:00;13.24;16.37;10.97;11.3;9.2;53;0.16;0;89.26;100;72.08;14.8;435;0.6;2.2;5.7;0.9
07/01/2021 00:00;14.89;19.45;12.79;12.9;10.3;58;0.19;0;89.2;100;66.42;7;425;0.5;2;5;0.9
06/01/2021 00:00;12.47;15.23;10.24;11.5;8.7;35;0.08;0;95.11;100;65.36;17.4;755;0.2;1.7;4.9;0.7
05/01/2021 00:00;8.05;11.89;2.66;6.5;1.1;28;0.09;0;90.61;100;70.33;24.2;665;0.2;1.5;4.2;0.6
04/01/2021 00:00;4.36;12.39;-1.29;-0.1;-2.6;94;0.25;0.01;76.4;98.13;35.87;0;0;0;0.4;1.6;0.6
03/01/2021 00:00;5.91;13.19;1.46;1.4;-2.8;94;0.26;0.01;76.97;98.39;33.39;0;0;0;0.4;1.4;0.7
02/01/2021 00:00;7.05;10.38;3.06;5.3;2.5;65;0.1;0;90.28;100;59.98;10.6;670;0.3;1.3;3.4;0.7
01/01/2021 00:00;6.46;10.65;1.54;4.1;-1;43;0.13;0;86.42;100;56.92;10.4;660;0.4;1.9;4.1;0.7
31/12/2020 00:00;5.57;12.41;1.37;2.6;-0.7;92;0.18;0;84.38;100;44.03;0;220;0.1;0.9;2.5;0.7
30/12/2020 00:00;8.42;14.29;2.95;6.4;2.4;71;0.13;0;88.92;100;57.1;1;640;0;0.6;1.5;0.7
29/12/2020 00:00;8.86;10.39;7.83;7.7;4.6;26;0.07;0;93.29;100;74.43;5;945;0.4;1.4;3.8;0.6
28/12/2020 00:00;9.85;14.04;4.96;6.5;3.5;92;0.24;0;82.03;100;51.57;0;165;0.4;1.5;3.4;0.8
27/12/2020 00:00;10.29;18.64;5.02;5;3.1;92;0.41;0.03;73.68;96.21;37.77;0;0;0.1;1;2.5;0.8
26/12/2020 00:00;11.13;16.35;6.26;5.7;4.1;89;0.41;0.03;70.9;96.59;49.43;0;0;0.2;0.8;2.2;0.8
25/12/2020 00:00;10.29;18.95;5.23;7.6;4.7;83;0.23;0;85.66;99.67;47.2;0;0;0;0.5;1.1;0.7
24/12/2020 00:00;10.51;18.21;5.56;7;3.4;88;0.29;0.01;80.82;98.55;47.95;0;0;0;0.5;1.4;0.8
23/12/2020 00:00;12.87;23.65;6.84;6.5;1.4;89;0.55;0.04;70.07;95.77;25.49;0;0;0;0.5;1.8;0.7
22/12/2020 00:00;12.71;22.12;7.16;8.1;5.3;87;0.44;0.02;76.98;97.39;33.6;0;0;0;0.6;1.7;0.8
21/12/2020 00:00;11.77;16.97;7.13;9.1;7.1;87;0.24;0;85.77;100;59.12;0.2;0;0.1;1;3.2;0.8
20/12/2020 00:00;12.41;16.47;9.67;9.4;7.2;56;0.25;0.03;83.34;96.88;57.13;0;0;0;0.9;2.1;0.7
19/12/2020 00:00;9.94;15.99;5.1;7.2;4.7;81;0.21;0;85.29;100;56.07;0;0;0;0.5;1.6;0.7
18/12/2020 00:00;9.55;16.75;4.73;6;3.2;88;0.27;0.01;82.02;98.61;41.24;0.2;0;0;0.6;2;0.7
17/12/2020 00:00;10.23;16.19;6.29;7.5;6;81;0.21;0;85.23;100;53.34;0;0;0.1;0.6;2;0.7
16/12/2020 00:00;12.25;17.71;8.73;9.9;8.2;64;0.21;0;87.27;100;64.09;4.8;780;0.2;1.1;3.3;0.8
15/12/2020 00:00;13.47;18.74;9.96;11.6;9.9;81;0.17;0;90.05;100;62.68;0;0;0;0.4;1.8;0.8
14/12/2020 00:00;14.88;20.12;12.29;12;9.5;78;0.29;0;85.17;100;54.13;0.2;570;0.2;1.5;5.1;0.9
13/12/2020 00:00;13.79;19.26;10.42;12.4;9.5;83;0.14;0;92.48;100;65.49;0.2;880;0;0.5;1.8;0.8
12/12/2020 00:00;14.44;19.18;11.21;12.8;11.2;99;0.17;0;91.29;100;64.58;0.2;460;0.1;0.6;1.7;0.9
11/12/2020 00:00;14.45;17.19;12.36;12.9;10.5;40;0.14;0.02;91.09;98.58;83.19;0.2;25;0.3;1.4;4.3;0.7
10/12/2020 00:00;11.97;16.98;7.28;10.4;7.2;83;0.14;0;91.56;100;70.4;0.2;650;0.3;1.3;4.1;0.8
